postnummer,NDI,NDI_rank
75223,-.19693992,.44110742
75224,.5808686,.76403832
75225,.49869636,.73645079
75226,.42581123,.71326548
75227,1.1506916,.88876933
75228,.04555868,.55321854
75229,.68301159,.78976715
75230,1.019238,.86323613
75231,.9198187,.84249657
75232,-1.1766124,.11220896
75233,-1.4346946,.072295047
75234,-1.4059917,.076110348
75235,-1.0926751,.12903541
75236,1.2305063,.9018783
75237,-.15572888,.45979261
75238,-.9921217,.15182939
75239,.94577968,.84856194
75240,-.10714135,.48248875
75241,.42074624,.71091765
75242,.52688932,.74486405
75243,-.32818654,.37732342
75244,-1.0515612,.13783996
75257,2.5587816,.99383682
75258,-1.3160197,.08882802
75260,.034438066,.54852277
75261,-1.2665099,.096556447
75262,-1.6045235,.054099001
75263,1.1335639,.88544315
75264,-.19299844,.44277048
75265,1.5303714,.93817258
75266,-.91586846,.17256896
75267,1.1094056,.87947565
75268,.7726503,.81168067
75269,-.97046924,.1574056
75271,-1.5858337,.055957738
75272,-1.0277768,.14341617
75273,-.94114166,.16562317
75308,1.1221576,.88211697
75309,-.87571305,.18196048
75310,1.3810706,.92124832
75311,-.65578961,.24545099
75312,-.13339496,.47026023
75313,.37507287,.69213462
75314,-.90192914,.17560165
75315,-.068398423,.49814126
75316,.31975216,.67227548
75317,1.4413567,.9288789
75318,.94694567,.84865975
75319,-.32854828,.37712777
75320,.43847504,.71639603
75321,.36953518,.69047153
75322,.15691778,.60614359
75323,-1.3050277,.090393268
75324,1.2567171,.90442181
75325,1.0539584,.869008
75326,1.1318721,.88495404
75327,.98066914,.85580122
75328,.72105223,.79739779
75329,.63265604,.77773428
75330,.84983712,.82801801
75331,.33113879,.67648208
75332,.47401404,.72852671
75333,-.002536369,.53198981
75334,1.059636,.8703776
75335,.73807067,.8030718
75336,-.33985516,.37223634
75337,.82958305,.82449621
75340,1.0781103,.87360597
75341,1.0617752,.8707689
75342,2.0812721,.97994524
75418,.88720202,.83623558
75419,-2.1181145,.022304833
75420,-.8832109,.18000391
75421,.11427937,.58648014
75422,-.066581644,.4993152
75423,.46609363,.72549403
75424,-1.1473563,.11798082
75425,-.20291498,.43807474
75426,-.48072293,.31109372
75427,-.2311134,.42486793
75428,-.54596156,.28732148
75429,-.54365408,.28859323
75430,-1.0612357,.13549207
75431,-.17262267,.4514772
75432,-.38326833,.3526707
75433,-.45870909,.32009393
75434,-.54802257,.28585404
75435,-.074177936,.49618471
75436,-.40118498,.34464881
75437,.31050259,.66846019
75439,-.47073627,.31490901
75440,.89211583,.83721387
75441,-.27503651,.40344355
75442,-.44172603,.32713756
75443,2.2967227,.98845625
75444,.31377226,.67002541
75445,.40939593,.70592839
75446,-.80198973,.2025044
75447,.11328832,.58569753
75448,.058990091,.56006652
75449,.72583753,.7988652
75450,-.78446388,.2070045
75452,.17412771,.61396986
75453,.7343663,.80160439
75454,.99518716,.85834473
75471,1.6113605,.94658577
75550,.39652559,.70054781
75591,1.1389409,.88622576
75592,.7249043,.79837602
75593,.77872449,.81334376
75594,.53102827,.74594015
75595,.54355001,.75073373
75596,.36653692,.68959105
75597,.63084185,.77714735
75598,.95654637,.85100764
75642,-.89868587,.17628644
75643,.83547634,.82567012
75644,.068883456,.5651536
75645,2.0052483,.97642338
75646,1.5449789,.93993348
75647,1.5170438,.93650949
75648,-1.6950439,.046566229
75649,-2.1096771,.022696145
75650,-.88067269,.18078654
75651,.21616749,.63187242
75652,1.8396749,.96595579
75653,1.6053778,.94639015
75654,-.84196395,.19076502
75655,1.8364726,.9656623
75656,.79480773,.81676775
75657,-1.7623339,.041870475
75658,-1.4501055,.069555856
75659,-1.423862,.074055955
75752,1.5846524,.94394445
75753,.54798502,.75229895
75754,-.76577318,.21130894
75755,-.25945818,.41068283
75756,1.6465256,.94961846
75757,1.5518394,.94091177
75758,-.12251939,.47495598
75759,3.1092565,.99843472
76015,-.46047962,.31882215
76017,-.62667525,.25611427
76018,-.72094411,.22480923
76019,.102346,.58051264
76021,-.72669613,.22304833
76049,-1.4634755,.06750147
76111,-.18968543,.44443357
76112,.025190989,.54470748
76113,-.10733207,.48239091
76130,-.14194474,.46624926
76131,-.22604027,.42711797
76132,-.25427806,.41322637
76133,3.2326157,.99902171
76140,.73143214,.80072391
76141,1.0057112,.86079043
76142,-.76878846,.21033067
76143,-.89408982,.17765604
76144,-.13386363,.47006458
76145,-.12377071,.47427118
76146,-1.1509308,.11710037
76150,.0028690523,.53443551
76151,-.29388645,.39405206
76152,-1.224589,.10399139
76153,-.2995005,.39141068
76154,-.10838124,.48199961
76160,-.14381938,.465271
76161,-.8496154,.18890628
76162,-.47885919,.31168067
76163,.27721891,.65672082
76164,.61384267,.773332
76165,.46283135,.72422224
76171,.48214754,.7312659
76172,-.3504653,.36812755
76173,.11857142,.58833885
76174,-.45552313,.32126784
76175,-.15148383,.46165136
76176,-.28153396,.40021521
76191,.13505371,.5959695
76193,-.13071737,.47143418
76194,-.080612786,.49295637
76196,-.42625409,.33310506
76197,.013497504,.53981608
76198,-.17903647,.44854236
76231,-.80302745,.20230874
76241,-.91890019,.17129721
76251,-.73432571,.22050479
76261,.0022631451,.53404421
76271,-.2954551,.39317158
76291,-.0080349818,.52866369
76292,-.16483371,.45568383
76293,.14806013,.6016435
76294,.2237868,.63539428
76295,-.13981678,.4670319
76296,-.4701933,.3152025
76297,-.46834946,.31598514
76298,-.46915165,.315496
76330,-2.0972805,.023380943
76334,-1.384712,.079143025
76335,-1.3206134,.088143222
76340,-1.8255845,.036783408
76341,-1.2564842,.098415181
76342,-.58677888,.27078849
76343,-.73052716,.22177656
76391,-.68385589,.23566817
76392,-.1651333,.45548818
76393,-.64546669,.2489728
76394,-1.2060485,.10692624
76430,-1.035102,.14234005
76431,-.2778537,.4022696
76453,-.64165521,.25024456
76454,.20362908,.62707883
76456,-.67283595,.23948346
76457,-.46624562,.31686559
76491,-.71761334,.22588535
76492,-.66173273,.24280962
76493,-.60918814,.26227745
77010,-1.1900311,.11015457
77012,-.78796655,.20612405
77013,-.35791335,.3640188
77014,-.81071806,.19947173
77130,-1.1039619,.12668754
77131,.22798422,.63676387
77132,-1.0521833,.13764429
77133,-.27359465,.404324
77134,-.061822142,.50185871
77135,-.032048296,.51711994
77136,.37729755,.69350421
77140,-2.9057004,.004597926
77141,-.26952389,.40628058
77142,.3626197,.68822145
77143,.84923875,.8279202
77150,-.98658293,.15378596
77151,-2.3042862,.014674232
77152,-3.1562226,.0030326745
77153,-1.252951,.098708667
77154,.97955513,.85540992
77155,.52679348,.74476618
77160,.68424505,.79006064
77165,-1.4913309,.064957932
77190,-.074911937,.49530426
77192,.058638275,.55967522
77194,.11310854,.58559966
77230,-.98990655,.15261202
77231,-1.3925357,.077773429
77232,-.6029678,.26472315
77240,-.9952507,.15094893
77250,-.30282789,.38964978
77270,-.37654054,.35619253
77290,-.37043083,.35912737
77294,-.87658525,.18156916
77430,-.96030986,.15955782
77431,-1.3420508,.084621407
77432,-1.950359,.028663667
77433,-1.3851349,.078947365
77434,-1.3483787,.083936609
77435,.36872509,.69037372
77440,-.34646115,.36920369
77441,-.43392253,.32977891
77460,-.32853329,.37722558
77461,-.12186491,.47524947
77462,.40707535,.70495009
77463,.26330993,.65143806
77467,-1.6705391,.048914108
77468,-.86729205,.18372138
77491,.1299241,.59342593
77492,.033193894,.54822934
77493,-.0068768058,.529055
77497,-.27337655,.40442184
77498,-.51232767,.30043045
77499,-.68766665,.23459205
77550,-1.1465093,.11827431
77551,-2.3225691,.014282919
77553,-3.2941458,.0025435335
77554,-.60230464,.26501665
77570,-1.1264377,.1223831
77571,-.43157136,.33065936
77595,.070069544,.56544709
77596,-.38640901,.35120329
77630,-1.6355121,.051359814
77631,-.72121471,.2247114
77632,-1.3150355,.089023672
77633,-.40001991,.34513792
77634,-.3203623,.38064957
77635,-1.435635,.072001569
77636,.0088792648,.53737038
77670,-1.2171853,.10516533
77671,-1.5685298,.058012132
77672,-1.0410691,.14057915
77673,-.26408058,.40892193
77674,-.32527128,.37879086
77690,.0094993236,.53766388
77691,-.34283391,.37076893
77692,-.48570824,.30943063
77693,-.044707071,.50988066
77695,-.11056157,.48082566
77696,-.1971797,.44081393
77697,-.31949186,.38123655
77698,-1.0771279,.13265505
77730,-1.4459398,.070240654
77731,-1.6395116,.051066328
77732,-.86039364,.18646057
77733,-.59083468,.26990804
77734,-1.2762251,.09479554
77750,-.89724642,.17687342
77751,-.60835969,.26276657
77760,-.57015544,.27812561
77790,-.14333656,.46576011
77791,-.44040474,.32792017
77793,-.049762569,.50694579
77794,-.28678396,.39718255
78061,-1.2284898,.10360008
78064,-.23531604,.42300919
78066,-1.0388346,.14087263
78067,.36801657,.69017804
78068,-.1229709,.47466248
78069,-.85564077,.18763451
78160,-.16025804,.45822737
78161,.18365727,.61680686
78162,.16624643,.61025238
78168,-.18753003,.44560751
78169,.12959282,.59303463
78170,-5.683382,.00048914109
78171,-2.6553397,.0073371162
78172,-1.3773959,.080023482
78173,-.61414278,.26090786
78190,-.010498229,.52807671
78191,-.26320115,.40921542
78192,.41325924,.70768929
78193,.30090523,.6650362
78194,.49735093,.73576599
78195,.11632609,.58716494
78196,-.84080696,.19135198
78197,-.23420309,.42369398
78198,.066886298,.56417531
78199,-.88087296,.18068871
78230,-.57913679,.27450597
78231,-2.0353594,.025630992
78233,-.61840892,.25914693
78234,-.42527723,.33378986
78235,-.66043103,.24329877
78275,-.45644343,.32087654
78290,-.57137966,.27753863
78291,-.57586753,.27567992
78330,-.47739726,.31226766
78331,-.51029378,.3013109
78332,-.14021952,.46693406
78334,-.80494726,.20133047
78335,-.60754281,.2631579
78390,-.17119522,.45225984
78391,-.29939395,.39160633
78392,-.22742055,.42633536
78393,-.26437464,.40862843
78430,-.45212039,.32293093
78431,-.19315159,.44267267
78432,-.71451384,.22657014
78433,-.46904749,.31569165
78434,-.65750414,.24447271
78435,-.49307111,.30678928
78436,.083010398,.5715124
78437,.0958836,.57679516
78439,-.67899549,.23713559
78440,-.84963048,.18880846
78441,-2.4337897,.011348072
78442,-2.0211406,.026217962
78443,.50021785,.73693991
78444,-.8100813,.19986305
78445,.010856101,.5382508
78450,.47126016,.7273528
78451,-3.1422718,.0031305028
78452,-2.2508645,.016435141
78453,-2.4248748,.011641557
78454,.14601392,.60066521
78455,.33211637,.67667776
78456,.24641249,.64439446
78460,-.36362764,.36206222
78461,.41343737,.70798278
78462,.12349408,.59078461
78463,-.36000058,.36352965
78465,-.21239614,.43328115
78466,-.84787685,.18929759
78467,-.12756345,.47280377
78468,.34715003,.68147135
78472,.40788412,.70514578
78473,-.7966693,.20416749
78474,-.56158495,.2811583
78475,.6708473,.78712583
78476,.41267851,.70729798
78477,.4149802,.70866758
78478,.76023751,.80884367
78530,.0098217605,.53805518
78542,-.74884671,.21610253
78543,-.21868163,.43044415
78560,-.15117416,.46194482
78561,-.45481044,.32156134
78562,.30409899,.66562319
78563,.26594487,.65241635
78591,.03839625,.55018586
78592,-.21977818,.42975935
78631,-1.4747114,.066523187
78632,-1.0707301,.13373117
78633,-.75433779,.21434161
78671,-.93087888,.16846019
78672,-.60979098,.26188612
78691,-.66749775,.24114655
78692,-.25756866,.4122481
78693,-.98185253,.15476424
78694,-.32482511,.37888867
78695,-.65625459,.24486402
78697,-.61191905,.26149482
79015,.077823021,.56965369
79020,-.45482892,.3214635
79021,-.10503528,.48356485
79022,-.7667771,.2108198
79023,-.29307047,.39454117
79024,-.41582909,.33770299
79025,-.34992245,.36832324
79026,-.47793084,.31207201
79070,-.68620932,.2350812
79090,-1.1914207,.10995891
79091,-.17206018,.45167285
79130,-.0019936531,.53228331
79131,.47227949,.7277441
79132,.50781351,.73948348
79133,1.3105538,.91254157
79134,-1.6214963,.052338094
79135,-1.1056104,.1261984
79136,-.28063512,.40090001
79137,1.3451319,.91704166
79138,.93748385,.84611624
79140,-2.3455086,.013304637
79141,-.9320268,.16826452
79142,-.52759176,.29475641
79143,.34836039,.68235177
79144,.29048207,.66239482
79145,-.0424021,.51125026
79146,.38154316,.69487381
79147,.39023492,.69751519
79150,-.80999899,.19996087
79151,-1.1505654,.1171982
79152,.18969266,.62013304
79153,.36625379,.68919975
79155,1.7027235,.95519465
79156,.27409154,.65584034
79160,.097256199,.57806689
79161,.94188714,.84768146
79162,.46362156,.72471142
79170,.16508962,.60986108
79171,.13991353,.59861082
79172,.73718637,.8027783
79173,.11822033,.58814323
79174,1.1749703,.89287812
79175,-1.5041277,.064175308
79176,-.2267566,.42682451
79177,-.025715444,.51995695
79191,.47785848,.72999412
79192,.21630806,.63197029
79193,.664258,.78575623
79194,.72392738,.79808259
79195,.22049244,.63392681
79196,.043851402,.55282724
79230,-.43299091,.3300724
79231,-.14580287,.46409705
79232,-.38774347,.350225
79233,.32893252,.67540598
79234,-.65434533,.24554881
79235,-.19862057,.43993348
79236,.10074693,.57963216
79237,.38685983,.69614559
79250,-.12147741,.47534728
79251,-.27137083,.40540013
79252,-1.2542897,.098610841
79275,-.10109485,.48522794
79277,-.25791997,.41175896
79290,-.095224194,.48747799
79291,-.068028435,.49833691
79292,-1.1436296,.11915477
79293,-.58944386,.270495
79294,-.208722,.43582469
79295,-.06748163,.49882606
79296,-.46360347,.3176482
79297,.26422122,.65192723
79298,-.62705708,.25591859
79330,-.98877656,.15319899
79331,-.28223312,.39992175
79332,-.070532069,.49765211
79333,.47537321,.7291137
79335,-.28702089,.3969869
79336,.15913987,.60702407
79340,-.55673462,.28321269
79341,-.5598914,.2818431
79350,.038948178,.55057716
79360,-.095898628,.48698884
79370,-.035032857,.51506555
79390,-.073342569,.49657601
79391,.23590295,.63999218
79392,.10440813,.58149087
79393,-.25007066,.41557425
79394,.0051369471,.53590298
79397,-.076923527,.49461946
79430,-1.4461445,.070142828
79431,-.87723798,.18147133
79432,-.58374244,.27225593
79433,-.19291216,.44306397
79434,-1.5778314,.056838192
79490,-.29369855,.39414987
79491,-.79876083,.20309137
79492,-.074623562,.49549991
79493,-.41923499,.33623558
79495,-.71891218,.2253962
79498,-1.4312594,.072784193
79530,-1.1824219,.11142634
79531,-.83130556,.19311289
79532,-1.1270645,.12228527
79533,-.97133243,.15720993
79535,.23717386,.64077479
79536,.41868553,.71023285
79570,-.24902479,.41616121
79590,-.28096029,.40070435
79591,-.26073119,.41009587
79592,-.30904034,.38642144
79595,-.13963036,.46712971
79596,-.90435821,.17521033
79630,-.84625059,.19008023
79631,-.42696887,.33281159
79690,-.42088825,.33545294
79691,-.46775252,.31627861
79699,-1.0847881,.13020936
80250,.51892233,.74280965
80251,-.30594555,.38798669
80252,-.25836483,.41156331
80253,.19470429,.62208962
80254,.4690471,.72617882
80255,-.12042207,.47593427
80256,-.86560285,.18440618
80257,1.1917157,.8955195
80260,-.45281202,.32244179
80261,-.080210499,.49315202
80262,-1.0781113,.1324594
80263,2.0205669,.97749949
80264,.79707581,.81745255
80265,1.3968135,.92408532
80266,.39694735,.70064569
80267,-.46329647,.3179417
80269,1.2503325,.90373701
80270,1.462927,.9309333
80271,-1.0608,.13598122
80272,-.039916564,.51261985
80274,.8855235,.83594209
80275,.59579509,.7684406
80276,-1.4553171,.068773232
80277,-2.7667785,.0057718647
80280,-.89730364,.17677557
80281,.28282452,.65955782
80282,-.73173136,.22167873
80283,.41333431,.70788497
80284,-.70685375,.22833104
80285,-1.1035423,.12678537
80286,-1.5267532,.062120914
80288,-.68029845,.23625514
80302,1.0017346,.85981214
80309,-2.5202131,.0093915081
80310,-1.7856871,.040109567
80311,.23666115,.64048129
80320,-.40523216,.34210527
80321,-2.1261292,.021913519
80322,-.83690584,.19203678
80323,.1103289,.58393663
80324,.43850735,.71649384
80325,.42284513,.71189588
80423,-.32045606,.38055176
80424,.31962553,.6720798
80425,.68768495,.79084331
80426,.046961978,.55380553
80427,.76676852,.81050676
80428,.42100871,.71121109
80429,-.95036101,.16249266
80430,-2.1587145,.020837409
80431,.5054481,.73879868
80432,-.53831375,.28996283
80433,.42896697,.71404815
80434,-.15901238,.45861867
80591,.014734834,.54040307
80592,.54117852,.75024456
80595,1.0324625,.8654862
80596,.21035787,.6300137
80597,.14018875,.5988065
80598,.47626695,.72940713
80626,2.7513516,.99657601
80627,1.4139172,.92633533
80628,1.0442781,.8675406
80630,-2.1574242,.021033065
80631,-1.1689955,.11348072
80632,-2.3321762,.013891607
80633,-2.0805714,.023967912
80634,-1.4284486,.073566817
80635,-.41153374,.33965957
80636,.76570046,.81021327
80637,.34124902,.67873216
80638,.81396002,.82058305
80641,-.17897797,.4486402
80642,.9693262,.85325766
80643,.88842702,.83633339
80645,.82672006,.82351792
80646,.62210625,.77538639
80647,1.9087073,.97084719
80648,.81606352,.82107222
80649,.63669664,.77861476
81130,-1.25173,.098904327
81131,-1.2611237,.097730383
81132,.11138916,.58432794
81133,-2.8670506,.0051848954
81134,-.63464034,.25298375
81135,.89679486,.83858347
81136,-.16189587,.45715123
81137,-1.2163116,.10536098
81138,.43816826,.71620035
81139,-1.0100981,.14713363
81140,-1.8520432,.034826845
81141,-2.8017149,.0055762082
81150,-2.9178326,.0045000981
81151,-3.96243,.0021522208
81152,.72270209,.7977891
81153,-2.6815946,.0069458033
81154,-.2185992,.4306398
81160,-.044504654,.51007628
81161,.29211801,.662884
81162,.73217028,.80091959
81170,-.49712074,.30541968
81171,-.51543069,.2992565
81173,-.25150663,.4143025
81174,-.96701199,.15828605
81191,-.021148965,.52191353
81192,.23033617,.63764429
81193,.071591511,.56642538
81194,.2709316,.65417725
81195,-.032232501,.51672864
81196,-.1512336,.46184701
81197,-1.9152414,.030718058
81198,-.60060954,.26579925
81199,-.21093407,.43455294
81230,-1.2295532,.10311094
81231,-.43829834,.32899627
81240,-.49120671,.30747408
81241,-1.1189233,.12355703
81251,-.74352014,.2177656
81290,-.31024313,.3859323
81292,.061467636,.56153393
81293,-.25778624,.41185677
81294,-.31947318,.38133436
81330,-1.5509825,.060262181
81331,-1.9211421,.03013109
81332,-1.1668048,.11436118
81333,-.21938109,.42995501
81334,-1.3880883,.078458227
81335,.32772201,.67432988
81336,.080446519,.57053417
81340,-.39525914,.34709451
81391,.0011770468,.53345722
81394,-.49666536,.30571318
81395,-.65610451,.24505967
81396,.42288235,.71199375
81430,-2.5436683,.0089023672
81431,-.33963525,.37243202
81432,-1.1985018,.108198
81440,-.3635506,.36216006
81441,-.23784488,.42212874
81442,-.88412726,.17980826
81470,-.32073623,.38045391
81491,.56229401,.75709254
81492,-.17723811,.44952065
81493,-.62555778,.25650558
81494,-.41182408,.33956173
81495,-.77958775,.20866758
81536,-2.0492613,.025337508
81537,.035485554,.54901195
81538,-.98227108,.15456858
81540,-.04127223,.51213068
81541,-.95804584,.16014479
81544,.31213313,.66914499
81545,-.87234247,.18264528
81569,-.51473927,.29945216
81575,-.40305036,.34386617
81576,-2.4898503,.010467619
81591,-.44394156,.32586578
81592,.10440967,.58158875
81593,-.20291822,.43797693
81594,-.60896963,.26247311
81595,.060807955,.56104481
81596,-.025482897,.52015263
81630,-1.2154171,.10545881
81631,-1.0056206,.14801408
81690,-1.1636255,.11475249
81691,-.44980487,.32361573
81692,-1.4811405,.065838389
81693,-.68416768,.23537469
81694,-.3361755,.37389943
81695,-.87989974,.18088436
81730,-1.6219244,.052240267
81740,-.68995357,.23380943
81791,-2.4051087,.012326355
81792,-.40207931,.34415966
81793,-.56115651,.28145176
81794,-.61479467,.26041871
81830,-1.1888335,.11054588
81831,-.47115645,.31471336
81832,.6110571,.7719624
81833,.88209873,.83476818
81834,-1.301975,.090882413
81835,.077965796,.56984937
81841,-.92410117,.17031892
81842,1.198321,.89669341
81843,.43002582,.71424377
81845,-.68088335,.23615731
81891,.086987786,.57337117
81892,.44843838,.71982002
81895,-.12642364,.47309723
81896,.0097714514,.53795737
81930,-.64399993,.2496576
81940,-1.6864642,.047544513
81961,-.31489056,.38358444
81962,-.53048933,.29358247
81963,-.45091227,.32332224
81964,-.49020138,.30815887
81965,-.84657055,.18998238
81966,-1.1803622,.11162199
82130,-.10520356,.4833692
82131,-1.2429625,.10027392
82132,-2.294452,.014967716
82133,-2.2248297,.017902562
82134,-1.0064168,.14781843
82135,.55411446,.75435334
82136,-1.3938677,.077675603
82140,-.28277099,.39953041
82141,-.69191748,.23322245
82142,-1.6051897,.054001175
82143,-1.4352385,.072099395
82150,-.35359272,.36587751
82151,-.24429829,.4178243
82158,-.1739036,.4510859
82160,-1.5500953,.060457837
82161,-1.386825,.078751713
82162,-.63839769,.25161415
82163,-.33287737,.37517118
82167,-.52227688,.29700646
82168,-.064950742,.50009781
82191,-.17137846,.452162
82192,-.24223736,.41948739
82193,.0066150157,.53668559
82194,-.2994988,.39150852
82195,-.21120852,.43435726
82198,-.43024325,.33134416
82230,-1.1618563,.11524164
82231,-1.0292276,.1432205
82240,-3.2194014,.0028370181
82291,-.31371838,.38407356
82292,-.19975592,.43963999
82299,-.47522756,.31314811
82330,-1.5092976,.063392684
82391,-.30376896,.38916063
82392,-.82487887,.19379769
82393,-.49785686,.30493054
82430,-.79289937,.20524359
82431,-.1947173,.44198787
82432,.045321319,.55312073
82433,.26789409,.65310115
82434,-1.0797262,.13206808
82435,.40022141,.70152611
82439,-2.1743214,.01917433
82440,.74077237,.80385441
82441,-1.6238707,.052044611
82442,-.15657172,.45959696
82443,.032844082,.54813147
82444,-.14837633,.46380356
82445,-.34627193,.3693015
82450,-.37263381,.35785562
82451,1.1015482,.87761688
82452,-.16416728,.45597729
82453,1.1015912,.87771475
82454,-1.4608204,.067990609
82455,1.1212137,.88192135
82456,1.4249959,.92692232
82460,-.58473468,.27166894
82461,.076974034,.5693602
82462,.11940815,.58873022
82465,-.61254048,.26139697
82466,-.49231341,.30698493
82467,-.5608725,.28164741
82470,-1.5077004,.06368617
82471,-.30204186,.39023674
82472,-.67154443,.23997261
82473,-.28210223,.40001956
82474,.071078166,.56613189
82477,.054310434,.55752301
82478,-1.1191657,.12345921
82479,-1.2923681,.091958523
82491,.18019806,.61543727
82492,.03251249,.54783797
82493,-.071620964,.49735865
82494,-.370572,.35902953
82495,-1.3062323,.090295441
82496,-.86480302,.1847975
82530,-1.2824814,.093230285
82531,-.87110347,.18323225
82532,-.81490391,.19722168
82591,-.85649836,.18734103
82592,-.31576815,.38338876
82593,-.38427359,.35188809
82595,-.44214374,.32664841
82596,-.52310872,.29661515
82630,-1.3496022,.08374095
82631,-1.2986083,.091175891
82632,-.81735462,.19575426
82634,-2.4938185,.010369791
82635,-2.5938139,.0080219135
82636,-2.2292006,.017609078
82637,-1.2795976,.093817256
82639,.23458052,.63920957
82640,-.32535926,.37859517
82650,.20784,.62913322
82660,-.14468482,.4645862
82661,-.90059739,.1757973
82662,-.39394405,.34768146
82666,-.83733237,.1917433
82667,-1.2792505,.094110742
82668,-.70331717,.22891802
82669,-1.114583,.12463314
82670,-.58294386,.27254939
82672,-.70131689,.22979848
82673,-1.3349434,.086186655
82675,-1.4985144,.064273134
82676,-.91549414,.17276463
82677,-2.27845,.015456858
82679,-1.9046909,.031402856
82691,.087211698,.57356679
82692,-.38271695,.35325769
82693,-.62008387,.25846213
82694,-.39923108,.34552926
82695,-.39187956,.34856191
82730,-.22274394,.42819411
82731,-.26981571,.40608492
82732,-1.4250444,.073762476
82733,-.80359572,.20201527
82734,-2.9883764,.0039131287
82735,-.40312207,.34376833
82740,-.81630051,.19614556
82750,-.81630409,.19604774
82751,-1.013612,.14635101
82752,-.44587839,.32478967
82753,-.53037894,.29368031
82754,-.18682018,.44580317
82760,-1.1345992,.12062219
82761,-1.0379943,.14136177
82762,-.70260531,.22901584
82763,-.33943737,.37262768
82770,-1.1596496,.11602426
82771,-.28882155,.39591077
82772,-.71968728,.22520055
82773,-1.3534398,.083349638
82775,-.85440582,.18783017
82776,-1.8037105,.03844649
82791,-.10984604,.48111916
82792,-1.0906498,.12932889
82793,-.69241834,.2330268
82794,-.63319039,.25347289
82795,-.87132198,.18313442
82830,-.14953235,.46302092
82831,-1.0438776,.13969868
82832,-.81568652,.19663471
82833,-1.0744046,.13285072
82834,-.030713851,.51770693
82891,-.45875621,.31999609
82892,-.42603347,.33339855
82893,-1.0523232,.13754646
82894,-.032951247,.51623946
82895,-.62476653,.25679907
82899,-.84678727,.18978673
82950,-1.4448525,.0707298
82951,-.15758236,.45930347
82952,-.31879243,.38182351
82953,-.82449567,.19409117
82960,-1.0571477,.13705733
82961,-.62011421,.25836432
82962,-.62600231,.25630993
82991,-.60859901,.26266876
82995,-1.272271,.095382512
82996,-.47802958,.31197417
82998,-.87481368,.18225396
83130,-.057301432,.5035218
83131,-.45352334,.32205048
83132,.51800936,.74241829
83133,-.20411518,.43758559
83134,-.86066937,.18616709
83135,-.72243959,.22422227
83136,-.34456673,.3699863
83137,.23033869,.6377421
83138,-.56911004,.27851692
83139,.095101573,.57630599
83140,-.24336554,.41860694
83141,.23348588,.63881826
83142,.61429006,.77352768
83143,.93231082,.84464878
83144,.14075051,.59909999
83145,-.3577151,.36431226
83146,-.6070286,.26325572
83147,-.18440287,.44668362
83148,.3612535,.68763453
83149,-.94560128,.16415574
83150,-.37358767,.35736647
83151,-.5474509,.28614753
83152,.8271113,.82381141
83153,-.73595363,.22001566
83155,.55622566,.75494033
83156,1.4758613,.9324007
83160,-.65206242,.24633144
83161,1.0922515,.87566036
83162,.76120788,.80903935
83163,-.81224042,.1986891
83164,.25405806,.64732927
83165,-.45626938,.32107219
83166,1.2249905,.90070438
83170,-.21787667,.43103111
83171,-.40880689,.34102917
83172,-1.9256924,.029935433
83173,-.37210268,.35824692
83174,-1.0638504,.13500294
83175,.41286677,.70749366
83176,-1.6942508,.046664059
83178,-1.7491993,.042750929
83191,.18395694,.61719823
83192,.43398747,.71541774
83241,-.16796069,.45353159
83242,.012055788,.53913128
83243,-.38182822,.35364899
83244,-.0097732544,.52827233
83245,1.2653316,.90559578
83246,1.0266411,.8644101
83247,.40934911,.70573276
83251,-.098775707,.48659754
83253,.52436239,.74427706
83254,1.2034053,.89737821
83255,-.057041075,.50361967
83293,.70460737,.79426724
83294,.34218943,.67922127
83296,1.3478076,.91753083
83331,-.72522742,.22334181
83332,-1.7701412,.041283507
83333,-.90250224,.17550382
83334,-.57192683,.27724516
83335,-.74342394,.21796127
83341,-1.0601714,.13637254
83348,-.61985248,.25855997
83349,-.71781379,.22568969
83351,-1.4285362,.073468991
83359,-.80592579,.20103697
83361,-.55167401,.28516924
83391,-1.1998572,.10800235
83392,-.38372883,.35227939
83393,-.4754315,.31305027
83394,-.63492417,.2527881
83395,-.41417915,.33877909
83396,-.97230202,.15681863
83397,-.11010112,.48102131
83398,-.16668904,.45470554
83399,-1.2648853,.0967521
83431,-.83729827,.19184113
83432,-.16835766,.4532381
83433,-.19690765,.44120523
83434,-.82053041,.19497164
83497,-.32346985,.37918216
83498,.50699759,.73928779
83499,-.21921451,.43015066
83531,-1.5815161,.05644688
83532,-.12366382,.47436902
83533,-.29619053,.39287812
83540,-.25530311,.41273722
83541,.54577041,.75180984
83561,-1.0340083,.1425357
83562,-.65998745,.24359225
83563,-1.1968596,.10878497
83564,-.3234126,.37927997
83567,-.88758677,.17863432
83568,-.98210931,.15466641
83591,.82368594,.82312661
83592,.085553415,.572882
83593,-.13203222,.47094503
83594,.59058076,.76716888
83595,.023782792,.54412055
83596,-.5921759,.2694189
83597,-.60962677,.26198396
83598,-.38047668,.35472509
83631,-.92242271,.17051458
83691,.19022346,.62052435
83692,.11346298,.58579534
83693,-.25363606,.41342202
83694,1.0713128,.87252986
83695,1.1475874,.88769323
83731,-.84190899,.19086285
83732,-.33784106,.37350813
83741,-.99903196,.14987282
83751,.54466468,.75141853
83752,.18928212,.61944824
83771,.038091596,.55008805
83772,-.021225367,.52171785
